BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUES_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,CUSTOMER_ID
10,Suez,2023-09-09,150000,A,NORM,Normal,0,2026-03-28,Business Credit Card,200,500,-12016.11,137563.94,978.1,2026-03-29,878.55,M,1975-02-02,IBM Egypt,Primary,100167,,0.0,31,,,,NORM,168
10,Suez,2018-04-20,200000,A,30DD,30 Days Delinquent,30,2026-03-23,Business Credit Card,200,1000,106227.26,93730.71,38911.33,2026-03-31,1285.4,M,1973-10-19,Orange Egypt,Primary,100168,,96878.24,96,,,,30DD,169
10,Suez,2022-04-07,15000,A,NEW,New,0,2026-03-18,Titanium Credit Card,0,1000,4309.76,10236.96,4066.66,2026-03-16,700.56,M,1994-09-30,El Sewedy Electric,Primary,100169,,0.0,48,,,,NEW,170
3,Alexandria,2020-04-15,75000,A,NORM,Normal,0,2026-03-28,Business Credit Card,0,150,29894.29,44659.94,8714.05,2026-03-18,103.21,M,1978-07-10,Ministry of Health,Primary,100170,,0.0,72,,,,NORM,171
7,Luxor,2019-12-11,100000,A,NORM,Normal,0,2026-03-24,Cashback Card,200,300,34358.51,65514.63,20400.08,2026-03-25,805.93,F,1974-01-27,El Sewedy Electric,Secondary,100171,,0.0,76,,,,NORM,172
2,Giza,2024-02-03,75000,A,NORM,Normal,0,2026-03-31,Travel Rewards Card,200,150,25707.22,49054.39,18949.77,2026-03-03,896.99,F,1985-09-21,Orange Egypt,Primary,100173,,0.0,26,,,,NORM,174
8,Zagazig,2020-11-16,100000,A,NORM,Normal,0,2026-03-18,Titanium Credit Card,100,1000,3023.35,96753.4,8398.21,2026-03-20,923.1,F,1989-06-04,Ministry of Health,Primary,100174,,0.0,65,,,,NORM,175
10,Suez,2024-07-31,20000,A,NORM,Normal,0,2026-03-18,Titanium Credit Card,0,1000,12179.24,7375.66,2328.75,2026-03-19,1076.37,M,1993-03-26,Elsewedy Capital,Primary,100175,,0.0,20,,,,NORM,176
8,Zagazig,2019-07-18,5000,A,90DA,90 Days Delinquent,90,2026-03-17,Platinum Credit Card,500,500,2174.56,2374.58,1329.71,2026-03-16,529.93,F,1964-07-05,El Sewedy Electric,Primary,100176,,1885.67,81,,,,90DA,177
5,Tanta,2018-08-31,10000,A,NEW,New,0,2026-03-25,Titanium Credit Card,0,150,7120.52,2692.31,817.84,2026-03-22,1881.9,F,1988-12-21,Orascom,Secondary,100177,,0.0,92,,,,NEW,178
8,Zagazig,2019-07-04,150000,A,NORM,Normal,0,2026-03-17,Business Credit Card,200,150,115067.79,34918.46,33895.68,2026-03-24,778.59,M,1999-11-21,Edita Food Industries,Primary,100179,,0.0,82,,,,NORM,180
3,Alexandria,2021-10-12,30000,A,NORM,Normal,0,2026-03-17,Titanium Credit Card,100,1000,11972.57,18014.92,7849.07,2026-03-31,842.5,F,1960-08-18,Amazon Egypt,Primary,100180,,0.0,54,,,,NORM,181
2,Giza,2019-07-30,100000,A,NORM,Normal,0,2026-03-30,Cashback Card,100,0,22353.17,77424.25,5991.64,2026-03-29,634.18,F,1968-04-15,Microsoft Egypt,Primary,100181,,0.0,81,,,,NORM,182
5,Tanta,2024-06-04,5000,A,NORM,Normal,0,2026-03-31,World Elite Card,200,150,590.41,4021.11,89.09,2026-03-13,1577.53,M,1986-02-16,CIB,Primary,100182,,0.0,22,,,,NORM,183
9,Ismailia,2021-06-27,10000,A,60DA,60 Days Delinquent,60,2026-03-20,World Elite Card,200,1000,-511.63,9062.82,2388.93,2026-03-20,714.14,M,1999-10-28,Elsewedy Capital,Secondary,100183,,4561.61,57,,,,60DA,184
8,Zagazig,2024-10-17,50000,A,NEW,New,0,2026-03-22,Travel Rewards Card,500,1000,7713.83,42140.92,3950.87,2026-03-24,1309.39,M,1993-07-16,Elsewedy Capital,Primary,100184,,0.0,17,,,,NEW,185
9,Ismailia,2023-12-04,50000,A,NORM,Normal,0,2026-03-28,Gold Credit Card,0,0,7915.09,41607.99,13706.82,2026-03-04,1882.97,M,1980-01-15,Cairo University,Primary,100185,,0.0,28,,,,NORM,186
9,Ismailia,2019-04-22,20000,A,NORM,Normal,0,2026-04-01,Business Credit Card,0,1000,-1330.27,18327.96,5492.7,2026-03-07,1723.4,F,1979-10-27,Orange Egypt,Primary,100186,,0.0,84,,,,NORM,187
8,Zagazig,2018-08-25,150000,A,NORM,Normal,0,2026-03-30,Business Credit Card,200,0,58460.37,91111.9,25677.89,2026-03-29,119.86,F,1985-04-18,Talaat Moustafa Group,Secondary,100187,,0.0,92,,,,NORM,188
2,Giza,2022-10-02,50000,A,NORM,Normal,0,2026-03-19,Gold Credit Card,0,0,11152.41,38352.79,9985.12,2026-03-05,155.59,F,1962-01-12,Orange Egypt,Primary,100188,,0.0,42,,,,NORM,189
7,Luxor,2022-04-16,100000,A,30DD,30 Days Delinquent,30,2026-03-30,Travel Rewards Card,500,0,70365.24,29383.83,11973.07,2026-03-21,173.53,M,1976-10-18,IBM Egypt,Primary,100189,,35698.38,48,,,,30DD,190
9,Ismailia,2020-07-01,5000,A,NORM,Normal,0,2026-03-24,Classic Credit Card,200,500,4155.34,593.47,1123.31,2026-03-17,803.59,F,1965-09-17,Ministry of Health,Primary,100190,,0.0,70,,,,NORM,191
8,Zagazig,2019-09-28,30000,A,NORM,Normal,0,2026-03-19,Titanium Credit Card,0,0,20000.24,9764.57,3825.45,2026-03-29,1022.24,F,1975-07-12,Military,Primary,100191,,0.0,79,,,,NORM,192
4,Mansoura,2019-02-18,200000,A,60DA,60 Days Delinquent,60,2026-03-20,Classic Credit Card,500,1000,38939.47,160829.75,23993.72,2026-03-11,1095.12,M,1963-01-07,Elsewedy Capital,Primary,100192,,70234.27,86,,,,60DA,193
4,Mansoura,2020-06-08,5000,A,NORM,Normal,0,2026-03-20,Platinum Credit Card,200,150,2724.08,1905.73,1068.02,2026-03-20,686.19,F,1984-03-18,Cairo University,Primary,100193,,0.0,70,,,,NORM,194
5,Tanta,2019-08-10,150000,A,30DD,30 Days Delinquent,30,2026-03-25,Titanium Credit Card,500,300,44051.04,105685.58,12430.19,2026-03-26,1383.31,F,1999-04-22,Orange Egypt,Primary,100194,,55884.76,80,,,,30DD,195
7,Luxor,2023-07-24,5000,A,NORM,Normal,0,2026-03-23,Cashback Card,500,1000,447.52,4200.29,744.57,2026-03-02,1710.73,F,1984-12-07,Amazon Egypt,Primary,100195,,0.0,32,,,,NORM,196
3,Alexandria,2024-01-13,100000,A,NORM,Normal,0,2026-03-27,Titanium Credit Card,100,300,78008.47,21651.33,18694.25,2026-03-18,1829.25,M,1993-11-03,Freelancer,Secondary,100196,,0.0,26,,,,NORM,197
7,Luxor,2023-12-11,15000,A,NORM,Normal,0,2026-03-20,Travel Rewards Card,100,300,-636.98,14329.4,3940.52,2026-03-14,752.19,M,1984-12-30,Edita Food Industries,Primary,100197,,0.0,28,,,,NORM,198
2,Giza,2020-02-20,5000,A,NORM,Normal,0,2026-03-30,World Elite Card,500,1000,1114.52,3451.67,319.82,2026-03-13,506.66,M,1984-01-10,National Bank of Egypt,Primary,100198,,0.0,74,,,,NORM,199
10,Suez,2020-04-17,75000,A,NORM,Normal,0,2026-03-27,Titanium Credit Card,200,300,13168.38,61780.06,20925.52,2026-03-08,1832.65,F,1991-07-27,Freelancer,Primary,100200,,0.0,72,,,,NORM,201
5,Tanta,2023-10-02,100000,A,NORM,Normal,0,2026-03-19,Business Credit Card,0,500,42977.57,56699.86,25149.08,2026-03-29,827.24,F,1976-02-18,El Sewedy Electric,Primary,100201,,0.0,30,,,,NORM,202
7,Luxor,2020-10-03,100000,A,NORM,Normal,0,2026-03-26,Cashback Card,200,500,60803.18,39192.49,10660.24,2026-03-20,535.07,F,1985-07-23,Freelancer,Primary,100203,,0.0,66,,,,NORM,204
8,Zagazig,2018-01-28,150000,A,NORM,Normal,0,2026-03-23,Travel Rewards Card,0,0,123099.84,26496.79,2604.86,2026-03-13,1411.76,F,1960-09-14,Ministry of Health,Secondary,100206,,0.0,99,,,,NORM,207
7,Luxor,2020-01-05,10000,A,60DA,60 Days Delinquent,60,2026-03-22,Gold Credit Card,100,150,9221.39,320.27,1662.0,2026-03-19,722.01,M,1996-02-29,Military,Primary,100207,,5841.19,75,,,,60DA,208
7,Luxor,2022-03-09,75000,A,NEW,New,0,2026-03-27,Business Credit Card,100,150,62359.04,12208.28,8477.77,2026-03-20,430.26,F,1963-07-18,National Bank of Egypt,Primary,100208,,0.0,49,,,,NEW,209
7,Luxor,2022-03-25,150000,A,NORM,Normal,0,2026-03-30,Business Credit Card,0,0,119475.8,30230.4,13997.2,2026-03-07,1095.46,M,1977-01-04,National Bank of Egypt,Primary,100209,,0.0,48,,,,NORM,210
10,Suez,2019-01-26,150000,A,90DA,90 Days Delinquent,90,2026-03-24,Classic Credit Card,100,150,-8534.26,141438.0,23979.13,2026-03-05,1732.3,F,1998-06-26,Talaat Moustafa Group,Primary,100210,,18048.98,87,,,,90DA,211
9,Ismailia,2018-05-15,15000,A,NORM,Normal,0,2026-03-27,Cashback Card,0,150,502.38,14194.27,3673.94,2026-03-22,205.59,M,1985-04-11,Microsoft Egypt,Secondary,100211,,0.0,95,,,,NORM,212
10,Suez,2024-05-10,75000,A,30DD,30 Days Delinquent,30,2026-03-31,Cashback Card,500,150,21635.57,53132.77,22006.69,2026-03-04,1680.83,M,1970-10-14,Government,Primary,100212,,37932.69,23,,,,30DD,213
4,Mansoura,2024-03-15,75000,A,NORM,Normal,0,2026-03-21,Travel Rewards Card,100,1000,49493.66,25462.28,5612.82,2026-03-21,724.89,F,1975-12-17,National Bank of Egypt,Primary,100214,,0.0,24,,,,NORM,215
8,Zagazig,2021-01-09,10000,A,NORM,Normal,0,2026-03-19,Platinum Credit Card,0,150,-76.52,9567.37,2681.11,2026-03-12,721.13,F,1976-02-22,Freelancer,Primary,100216,,0.0,63,,,,NORM,217
2,Giza,2019-01-03,50000,A,NEW,New,0,2026-03-19,Gold Credit Card,200,500,29841.3,20002.27,6849.28,2026-03-08,474.76,M,1961-03-06,Juhayna,Primary,100217,,0.0,88,,,,NEW,218
3,Alexandria,2021-02-04,75000,A,NORM,Normal,0,2026-03-28,World Elite Card,500,0,66427.32,8143.84,13453.9,2026-03-21,110.15,F,1979-07-01,Talaat Moustafa Group,Secondary,100219,,0.0,62,,,,NORM,220
10,Suez,2023-02-19,10000,A,NORM,Normal,0,2026-04-01,Platinum Credit Card,200,0,-138.64,9552.3,2201.23,2026-03-28,838.7,F,1968-10-08,Edita Food Industries,Secondary,100220,,0.0,37,,,,NORM,221
8,Zagazig,2022-10-30,200000,A,NORM,Normal,0,2026-03-30,Platinum Credit Card,200,300,125902.67,73906.11,38442.99,2026-03-09,34.54,M,1975-01-06,Self Employed,Primary,100221,,0.0,41,,,,NORM,222
10,Suez,2020-01-07,150000,A,NORM,Normal,0,2026-03-28,Classic Credit Card,500,150,101558.41,48239.34,6362.79,2026-03-05,303.89,F,1984-06-22,Juhayna,Secondary,100223,,0.0,75,,,,NORM,224
8,Zagazig,2021-05-25,20000,A,NORM,Normal,0,2026-03-20,World Elite Card,100,500,15021.6,4800.48,3828.22,2026-03-26,1671.32,F,1966-03-30,National Bank of Egypt,Primary,100224,,0.0,59,,,,NORM,225
10,Suez,2023-12-29,150000,A,30DD,30 Days Delinquent,30,2026-03-30,Travel Rewards Card,0,300,45079.72,104847.27,28414.22,2026-03-16,1491.51,M,1977-12-23,CIB,Primary,100225,,47852.49,27,,,,30DD,226
10,Suez,2024-04-25,75000,A,NORM,Normal,0,2026-03-21,Cashback Card,500,0,37285.37,37645.05,17992.19,2026-03-11,984.55,M,1961-12-26,CIB,Primary,100226,,0.0,23,,,,NORM,227
1,Cairo Main,2019-03-05,30000,A,60DA,60 Days Delinquent,60,2026-03-24,Travel Rewards Card,0,0,25755.37,4110.96,4440.11,2026-03-27,1610.12,M,1981-08-27,IBM Egypt,Primary,100228,,6443.01,86,,,,60DA,229
9,Ismailia,2021-11-27,100000,A,30DD,30 Days Delinquent,30,2026-03-31,Gold Credit Card,500,500,88623.94,11303.69,8857.25,2026-03-26,662.37,F,1981-08-30,National Bank of Egypt,Primary,100229,,21304.07,52,,,,30DD,230
9,Ismailia,2021-07-07,200000,A,NORM,Normal,0,2026-03-31,Travel Rewards Card,500,1000,180470.06,19330.37,58783.81,2026-03-21,1436.03,M,1988-09-01,IBM Egypt,Primary,100233,,0.0,57,,,,NORM,234
3,Alexandria,2021-05-03,200000,A,NORM,Normal,0,2026-03-22,Gold Credit Card,100,300,162831.18,36851.54,58323.14,2026-03-13,871.3,M,1996-07-02,Elsewedy Capital,Primary,100234,,0.0,59,,,,NORM,235
3,Alexandria,2021-03-29,15000,A,NORM,Normal,0,2026-03-18,Platinum Credit Card,200,500,6608.47,8145.46,2288.97,2026-03-15,1456.01,M,1981-12-18,IBM Egypt,Secondary,100236,,0.0,60,,,,NORM,237
4,Mansoura,2022-04-22,150000,A,NORM,Normal,0,2026-03-25,Business Credit Card,500,500,52026.95,97481.78,43949.07,2026-03-12,148.14,F,1996-07-26,Freelancer,Primary,100237,,0.0,48,,,,NORM,238
1,Cairo Main,2020-06-22,30000,A,NORM,Normal,0,2026-03-28,Classic Credit Card,200,150,27207.92,2583.73,1151.79,2026-03-02,1686.69,F,1995-09-13,Orascom,Primary,100238,,0.0,70,,,,NORM,239
9,Ismailia,2019-04-09,200000,A,NORM,Normal,0,2026-03-20,Gold Credit Card,200,1000,-1481.31,198469.85,43614.96,2026-03-25,18.24,F,1982-11-30,Ministry of Health,Secondary,100239,,0.0,84,,,,NORM,240
9,Ismailia,2022-10-08,10000,A,NORM,Normal,0,2026-03-30,Titanium Credit Card,200,0,7722.43,2139.02,2259.71,2026-03-03,1507.33,F,1969-10-20,Talaat Moustafa Group,Primary,100240,,0.0,42,,,,NORM,241
2,Giza,2020-08-28,20000,A,30DD,30 Days Delinquent,30,2026-03-24,Cashback Card,500,150,2500.7,17490.96,4559.57,2026-03-08,1713.68,M,1994-10-16,El Sewedy Electric,Secondary,100241,,4286.62,68,,,,30DD,242
6,Assiut,2021-02-25,200000,A,NEW,New,0,2026-03-27,Platinum Credit Card,200,300,147504.17,52113.18,43791.16,2026-03-14,1901.48,F,1983-11-16,Cairo University,Primary,100242,,0.0,62,,,,NEW,243
3,Alexandria,2022-08-13,5000,A,30DD,30 Days Delinquent,30,2026-03-31,World Elite Card,100,150,1117.21,3588.23,389.42,2026-03-06,1914.07,M,1993-08-24,Banque Misr,Primary,100243,,2383.71,44,,,,30DD,244
8,Zagazig,2024-06-23,30000,A,NORM,Normal,0,2026-03-30,Travel Rewards Card,500,500,10875.74,18843.86,5296.72,2026-03-03,1914.63,M,1966-05-18,National Bank of Egypt,Primary,100244,,0.0,21,,,,NORM,245
8,Zagazig,2021-09-02,200000,A,NORM,Normal,0,2026-03-25,Classic Credit Card,0,500,25161.1,174810.75,33863.97,2026-03-08,252.19,F,1981-11-22,National Bank of Egypt,Primary,100245,,0.0,55,,,,NORM,246
6,Assiut,2018-07-18,5000,A,NEW,New,0,2026-03-28,Gold Credit Card,500,0,3543.67,1038.97,497.59,2026-03-09,1186.0,M,1990-08-13,Orascom,Primary,100247,,0.0,93,,,,NEW,248
4,Mansoura,2019-06-25,30000,A,NORM,Normal,0,2026-03-27,Platinum Credit Card,200,0,21390.4,8139.97,4813.17,2026-03-26,1051.07,F,1990-11-20,Talaat Moustafa Group,Primary,100248,,0.0,82,,,,NORM,249
7,Luxor,2021-06-05,20000,A,NORM,Normal,0,2026-03-26,Travel Rewards Card,0,0,9266.95,10732.24,4583.65,2026-03-15,308.52,M,1988-01-23,El Sewedy Electric,Primary,100249,,0.0,58,,,,NORM,250
4,Mansoura,2022-12-28,5000,A,NORM,Normal,0,2026-03-23,Classic Credit Card,200,0,-280.89,4269.97,771.36,2026-03-18,1363.02,F,1983-04-20,Banque Misr,Primary,100250,,0.0,39,,,,NORM,251
2,Giza,2024-04-26,5000,A,NEW,New,0,2026-03-17,Platinum Credit Card,500,300,2018.06,2847.54,421.09,2026-03-21,669.45,M,1983-10-18,Banque Misr,Secondary,100252,,0.0,23,,,,NEW,253
4,Mansoura,2019-02-16,15000,A,NORM,Normal,0,2026-03-21,Gold Credit Card,500,300,4129.27,10770.4,4219.33,2026-03-21,1367.36,F,1963-11-21,Edita Food Industries,Primary,100253,,0.0,86,,,,NORM,254
2,Giza,2024-03-16,200000,A,90DA,90 Days Delinquent,90,2026-03-18,World Elite Card,0,300,105937.06,93983.62,37359.15,2026-03-23,1930.74,M,1971-02-17,Government,Primary,100254,,60602.09,24,,,,90DA,255
5,Tanta,2018-08-12,20000,A,NORM,Normal,0,2026-03-20,Business Credit Card,500,0,12402.46,7244.66,1746.8,2026-03-15,1367.81,M,1988-12-25,Self Employed,Primary,100255,,0.0,92,,,,NORM,256
10,Suez,2018-02-26,30000,A,30DD,30 Days Delinquent,30,2026-03-22,Titanium Credit Card,0,0,10368.62,19464.06,3656.33,2026-03-06,143.88,F,1963-01-11,Government,Primary,100257,,5193.86,98,,,,30DD,258
7,Luxor,2022-07-06,10000,A,NORM,Normal,0,2026-03-18,Platinum Credit Card,200,0,5733.92,4110.74,334.78,2026-03-19,1058.78,F,1991-06-25,National Bank of Egypt,Primary,100258,,0.0,45,,,,NORM,259
9,Ismailia,2022-05-20,200000,A,NORM,Normal,0,2026-03-26,Gold Credit Card,200,500,176426.71,23569.32,48536.64,2026-03-13,701.92,M,1974-08-28,Orange Egypt,Primary,100259,,0.0,47,,,,NORM,260
8,Zagazig,2024-10-29,5000,A,NEW,New,0,2026-03-31,World Elite Card,100,0,464.35,4118.11,594.0,2026-03-25,171.72,M,1987-06-19,Banque Misr,Primary,100260,,0.0,17,,,,NEW,261
3,Alexandria,2019-10-07,30000,A,NORM,Normal,0,2026-03-31,Gold Credit Card,0,150,16795.53,12821.32,3923.05,2026-03-09,1909.84,M,1976-06-29,Orange Egypt,Secondary,100263,,0.0,78,,,,NORM,264
5,Tanta,2018-11-16,200000,A,NEW,New,0,2026-03-25,Cashback Card,0,1000,-4882.21,194690.62,52228.02,2026-03-17,749.46,M,1997-01-19,Orascom,Primary,100265,,0.0,89,,,,NEW,266
5,Tanta,2024-12-25,20000,A,NORM,Normal,0,2026-03-31,Business Credit Card,200,1000,-1668.78,18208.7,925.45,2026-03-19,1230.11,F,1993-03-05,El Sewedy Electric,Primary,100267,,0.0,15,,,,NORM,268
3,Alexandria,2022-08-07,5000,A,NORM,Normal,0,2026-03-28,Titanium Credit Card,200,0,3992.91,541.39,1237.04,2026-03-19,991.55,F,1960-04-14,Vodafone Egypt,Primary,100268,,0.0,44,,,,NORM,269
2,Giza,2023-12-11,20000,A,NORM,Normal,0,2026-03-23,Travel Rewards Card,500,0,4987.92,14908.97,5551.07,2026-03-04,1248.1,M,1969-03-15,Talaat Moustafa Group,Primary,100269,,0.0,28,,,,NORM,270
7,Luxor,2022-03-06,100000,A,NORM,Normal,0,2026-03-19,Gold Credit Card,0,1000,52926.58,46996.84,15921.47,2026-03-20,888.89,M,1991-06-09,Microsoft Egypt,Primary,100270,,0.0,49,,,,NORM,271
7,Luxor,2019-06-20,20000,A,30DD,30 Days Delinquent,30,2026-03-21,World Elite Card,200,300,12338.81,7259.68,255.44,2026-03-29,1939.7,F,1989-09-18,Edita Food Industries,Primary,100271,,4690.95,82,,,,30DD,272
2,Giza,2019-07-12,200000,A,90DA,90 Days Delinquent,90,2026-04-01,Gold Credit Card,100,0,158456.21,41219.29,33424.97,2026-03-04,1347.16,M,1969-02-03,Freelancer,Primary,100272,,78934.93,81,,,,90DA,273
9,Ismailia,2020-04-30,100000,A,NORM,Normal,0,2026-03-20,World Elite Card,500,300,81848.95,17876.54,2680.22,2026-03-26,364.79,M,1976-01-27,National Bank of Egypt,Primary,100273,,0.0,72,,,,NORM,274
1,Cairo Main,2021-09-04,15000,A,NORM,Normal,0,2026-03-24,Gold Credit Card,100,300,13342.69,1471.92,2149.62,2026-03-15,577.14,F,1969-08-23,Government,Primary,100274,,0.0,55,,,,NORM,275
3,Alexandria,2022-07-15,100000,A,NORM,Normal,0,2026-03-17,Titanium Credit Card,0,500,36810.16,62885.08,24965.87,2026-03-05,1660.27,M,1961-05-24,Banque Misr,Primary,100275,,0.0,45,,,,NORM,276
3,Alexandria,2022-06-29,50000,A,NORM,Normal,0,2026-03-30,Gold Credit Card,200,0,36017.02,13701.69,8542.77,2026-03-28,912.17,M,1968-11-20,National Bank of Egypt,Primary,100276,,0.0,45,,,,NORM,277
2,Giza,2021-09-20,10000,A,NORM,Normal,0,2026-03-29,Classic Credit Card,500,0,-280.52,9433.19,2063.98,2026-03-22,1586.93,M,1998-01-02,Cairo University,Primary,100277,,0.0,55,,,,NORM,278
1,Cairo Main,2022-10-14,15000,A,30DD,30 Days Delinquent,30,2026-03-27,Cashback Card,100,150,1102.08,13794.92,4129.44,2026-03-12,1040.03,F,1977-03-02,Talaat Moustafa Group,Primary,100278,,1352.64,42,,,,30DD,279
10,Suez,2024-12-02,20000,A,60DA,60 Days Delinquent,60,2026-03-18,World Elite Card,500,500,3135.28,16474.41,3422.19,2026-03-23,889.88,F,1987-10-10,Orange Egypt,Primary,100279,,4367.96,16,,,,60DA,280
7,Luxor,2023-11-24,20000,A,NORM,Normal,0,2026-03-21,Classic Credit Card,500,300,14382.77,5326.06,220.2,2026-03-31,652.29,F,1968-12-11,Ministry of Health,Primary,100280,,0.0,28,,,,NORM,281
8,Zagazig,2022-01-04,200000,A,60DA,60 Days Delinquent,60,2026-04-01,Titanium Credit Card,100,0,1388.2,198181.89,10483.28,2026-03-27,1660.14,M,1983-10-01,Elsewedy Capital,Primary,100282,,96184.02,51,,,,60DA,283
10,Suez,2022-05-10,50000,A,NORM,Normal,0,2026-03-25,Platinum Credit Card,100,150,27155.81,22395.39,7303.15,2026-03-09,596.92,F,1997-12-21,IBM Egypt,Secondary,100283,,0.0,47,,,,NORM,284
10,Suez,2019-08-06,200000,A,NORM,Normal,0,2026-03-31,Titanium Credit Card,500,1000,24206.9,175496.23,27997.27,2026-03-30,219.58,F,1985-04-13,Orascom,Primary,100284,,0.0,81,,,,NORM,285
1,Cairo Main,2019-08-29,200000,A,NORM,Normal,0,2026-03-17,Platinum Credit Card,0,1000,119274.59,80316.09,39555.79,2026-03-09,266.98,F,1960-12-25,National Bank of Egypt,Primary,100286,,0.0,80,,,,NORM,287
2,Giza,2021-05-21,50000,A,NORM,Normal,0,2026-03-29,Platinum Credit Card,100,500,14177.33,35341.71,5051.5,2026-03-23,446.5,F,1975-02-05,Edita Food Industries,Primary,100287,,0.0,59,,,,NORM,288
6,Assiut,2024-08-09,15000,A,NORM,Normal,0,2026-03-22,Travel Rewards Card,200,300,13720.86,962.2,1390.59,2026-03-19,1751.07,M,1970-01-05,Orascom,Primary,100288,,0.0,20,,,,NORM,289
10,Suez,2020-01-16,200000,A,NORM,Normal,0,2026-03-28,Cashback Card,100,1000,24939.3,174728.1,9098.92,2026-03-04,1072.81,M,1961-06-14,Self Employed,Primary,100289,,0.0,75,,,,NORM,290
5,Tanta,2019-03-19,5000,A,30DD,30 Days Delinquent,30,2026-03-31,Classic Credit Card,500,500,3872.54,946.4,980.43,2026-03-19,310.77,F,1995-04-21,Orascom,Secondary,100291,,1753.96,85,,,,30DD,292
1,Cairo Main,2020-12-05,10000,A,NORM,Normal,0,2026-04-01,Gold Credit Card,200,150,6728.65,2877.8,1914.25,2026-03-17,601.17,F,1974-04-18,Orascom,Primary,100293,,0.0,64,,,,NORM,294
6,Assiut,2024-11-18,100000,A,NORM,Normal,0,2026-03-29,Classic Credit Card,500,150,16420.38,83176.19,29912.74,2026-03-17,508.97,F,1986-08-24,Orascom,Primary,100294,,0.0,16,,,,NORM,295
8,Zagazig,2018-08-12,50000,A,NORM,Normal,0,2026-03-26,Classic Credit Card,500,0,13338.22,36502.11,5100.68,2026-03-30,998.63,F,1966-11-21,Military,Primary,100296,,0.0,92,,,,NORM,297
4,Mansoura,2021-04-10,10000,A,NORM,Normal,0,2026-03-26,Business Credit Card,0,300,6495.79,3303.0,367.98,2026-03-31,1216.97,F,1967-08-30,Self Employed,Primary,100297,,0.0,60,,,,NORM,298
9,Ismailia,2020-01-28,50000,A,NORM,Normal,0,2026-03-31,Travel Rewards Card,200,150,-3987.01,45782.93,9236.62,2026-03-31,1515.96,F,1977-05-20,Orange Egypt,Primary,100298,,0.0,75,,,,NORM,299
4,Mansoura,2021-01-05,200000,A,NORM,Normal,0,2026-03-24,Classic Credit Card,100,0,-12594.16,187214.23,34366.72,2026-03-11,1149.25,M,1997-07-19,IBM Egypt,Secondary,100299,,0.0,63,,,,NORM,300
4,Mansoura,2018-09-07,75000,A,NORM,Normal,0,2026-03-22,Travel Rewards Card,500,1000,26557.5,48143.81,21243.58,2026-03-21,1359.81,M,1984-10-31,Self Employed,Primary,100300,,0.0,92,,,,NORM,301
9,Ismailia,2023-10-18,200000,A,NORM,Normal,0,2026-03-25,Platinum Credit Card,0,500,127763.48,72181.6,47887.59,2026-03-13,1329.16,M,1985-08-15,Orascom,Secondary,100301,,0.0,29,,,,NORM,302
7,Luxor,2022-06-16,150000,A,NORM,Normal,0,2026-03-31,Cashback Card,200,1000,91124.56,58697.42,23723.47,2026-03-18,978.1,F,1984-12-15,Vodafone Egypt,Primary,100303,,0.0,46,,,,NORM,304
9,Ismailia,2022-09-15,10000,A,NORM,Normal,0,2026-03-26,Travel Rewards Card,100,150,394.81,9336.02,810.27,2026-03-29,460.97,M,1995-01-24,CIB,Primary,100304,,0.0,43,,,,NORM,305
9,Ismailia,2021-11-09,75000,A,NORM,Normal,0,2026-03-26,World Elite Card,500,500,884.55,74018.53,164.28,2026-03-23,94.26,F,1999-06-25,Orange Egypt,Primary,100305,,0.0,53,,,,NORM,306
10,Suez,2022-07-04,5000,A,NORM,Normal,0,2026-03-25,Travel Rewards Card,200,150,4000.67,916.85,952.88,2026-03-12,864.43,M,1987-04-21,Self Employed,Secondary,100306,,0.0,45,,,,NORM,307
1,Cairo Main,2019-10-14,10000,A,NORM,Normal,0,2026-03-21,World Elite Card,500,150,6569.62,3028.08,2322.54,2026-03-18,1121.44,M,1983-02-11,Orascom,Primary,100309,,0.0,78,,,,NORM,310
4,Mansoura,2023-02-13,5000,A,NORM,Normal,0,2026-03-27,Cashback Card,100,300,3827.9,915.27,1461.46,2026-03-21,1897.17,F,1961-06-25,Freelancer,Primary,100310,,0.0,38,,,,NORM,311
4,Mansoura,2023-06-26,200000,A,60DA,60 Days Delinquent,60,2026-03-30,Business Credit Card,100,500,29829.76,169805.51,56758.55,2026-03-09,282.98,F,1976-09-15,IBM Egypt,Primary,100311,,97268.49,33,,,,60DA,312
5,Tanta,2022-05-03,5000,A,NEW,New,0,2026-03-30,Platinum Credit Card,100,150,3508.83,1296.0,1408.46,2026-03-28,1620.5,M,1961-03-25,El Sewedy Electric,Primary,100312,,0.0,47,,,,NEW,313
1,Cairo Main,2018-02-06,100000,A,60DA,60 Days Delinquent,60,2026-03-27,Platinum Credit Card,100,1000,90475.98,9125.64,7915.62,2026-03-10,644.54,M,1998-10-14,Elsewedy Capital,Primary,100313,,10391.7,99,,,,60DA,314
